Date,Close,High,Low,Open,Volume,Ticker
12/19/2022,3817.659912,3854.860107,3800.040039,3853.790039,3969610000,^GSPC
12/20/2022,3821.620117,3838.23999,3795.620117,3810.469971,3985370000,^GSPC
12/21/2022,3878.439941,3889.820068,3839.48999,3839.48999,3775200000,^GSPC
12/22/2022,3822.389893,3853.26001,3764.48999,3853.26001,3956950000,^GSPC
12/23/2022,3844.820068,3845.800049,3797.01001,3815.110107,2819280000,^GSPC
12/27/2022,3829.25,3846.649902,3813.219971,3843.340088,3030300000,^GSPC
12/28/2022,3783.219971,3848.320068,3780.780029,3829.560059,3083520000,^GSPC
12/29/2022,3849.280029,3858.189941,3805.449951,3805.449951,3003680000,^GSPC
12/30/2022,3839.5,3839.850098,3800.340088,3829.060059,2979870000,^GSPC
1/3/2023,3824.139893,3878.459961,3794.330078,3853.290039,3959140000,^GSPC
1/4/2023,3852.969971,3873.159912,3815.77002,3840.360107,4414080000,^GSPC
1/5/2023,3808.100098,3839.73999,3802.419922,3839.73999,3893450000,^GSPC
1/6/2023,3895.080078,3906.189941,3809.560059,3823.370117,3923560000,^GSPC
1/9/2023,3892.090088,3950.570068,3890.419922,3910.820068,4311770000,^GSPC
1/10/2023,3919.25,3919.830078,3877.290039,3888.570068,3851030000,^GSPC
1/11/2023,3969.610107,3970.070068,3928.540039,3932.350098,4303360000,^GSPC
1/12/2023,3983.169922,3997.76001,3937.560059,3977.570068,4440260000,^GSPC
1/13/2023,3999.090088,4003.949951,3947.669922,3960.600098,3939700000,^GSPC
1/17/2023,3990.969971,4015.389893,3984.570068,3999.280029,4235560000,^GSPC
1/18/2023,3928.860107,4014.159912,3926.590088,4002.25,4298710000,^GSPC
1/19/2023,3898.850098,3922.939941,3885.540039,3911.840088,3991500000,^GSPC
1/20/2023,3972.610107,3972.959961,3897.860107,3909.040039,4013360000,^GSPC
1/23/2023,4019.810059,4039.310059,3971.639893,3978.139893,3945210000,^GSPC
1/24/2023,4016.949951,4023.919922,3989.790039,4001.73999,3320430000,^GSPC
1/25/2023,4016.219971,4019.550049,3949.060059,3982.709961,3724020000,^GSPC
1/26/2023,4060.429932,4061.570068,4013.290039,4036.080078,3809590000,^GSPC
1/27/2023,4070.560059,4094.209961,4048.699951,4053.719971,3907760000,^GSPC
1/30/2023,4017.77002,4063.850098,4015.550049,4049.27002,3802000000,^GSPC
1/31/2023,4076.600098,4077.159912,4020.439941,4020.850098,4679320000,^GSPC
2/1/2023,4119.209961,4148.950195,4037.199951,4070.070068,4856930000,^GSPC
2/2/2023,4179.759766,4195.439941,4141.879883,4158.680176,5624360000,^GSPC
2/3/2023,4136.47998,4182.359863,4123.359863,4136.689941,4694510000,^GSPC
2/6/2023,4111.080078,4124.629883,4093.379883,4119.569824,4114240000,^GSPC
2/7/2023,4164,4176.540039,4088.389893,4105.350098,4355860000,^GSPC
2/8/2023,4117.859863,4156.850098,4111.669922,4153.470215,4029820000,^GSPC
2/9/2023,4081.5,4156.22998,4069.669922,4144.25,4270200000,^GSPC
2/10/2023,4090.459961,4094.360107,4060.790039,4068.919922,3891520000,^GSPC
2/13/2023,4137.290039,4138.899902,4092.669922,4096.620117,3448620000,^GSPC
2/14/2023,4136.129883,4159.77002,4095.01001,4126.700195,3929200000,^GSPC
2/15/2023,4147.600098,4148.109863,4103.97998,4119.5,4075980000,^GSPC
2/16/2023,4090.409912,4136.540039,4089.48999,4114.75,4143660000,^GSPC
2/17/2023,4079.090088,4081.51001,4047.949951,4077.389893,4045480000,^GSPC
